Filename,Volume_cm3,Height_m,Alpha,Method,MaxX,MaxY,MaxZ
cluster_155.txt,4.554745,0.028140,,convex,-2.572790,4.419910,6.987610
cluster_156.txt,0.286122,0.007960,,convex,-2.577870,4.392110,6.974990
cluster_157.txt,1.396049,0.011290,,convex,-2.499910,4.401220,6.963710
cluster_158.txt,0.817367,0.017390,,convex,-2.548070,4.379530,6.982200
cluster_159.txt,0.747935,0.012040,,convex,-2.811910,4.444150,6.969940
cluster_16.txt,4.839544,0.030350,,convex,-3.098210,4.173610,6.984990
cluster_160.txt,0.482244,0.006830,,convex,-2.789500,4.410810,6.961640
cluster_161.txt,0.109561,0.005030,,convex,-2.812860,4.464490,6.957600
cluster_162.txt,1.224658,0.009150,,convex,-2.791830,4.484540,6.955130
cluster_163.txt,0.144050,0.003990,,convex,-2.684190,4.427470,6.958050
cluster_164.txt,1.126349,0.010060,,convex,-2.748640,4.521420,6.954190
cluster_165.txt,7.913108,0.034230,,convex,-2.677520,4.561060,6.982750
cluster_166.txt,2.209951,0.012160,,convex,-2.637330,4.447740,6.963180
cluster_167.txt,1.691085,0.017080,,convex,-2.603100,4.454270,6.967950
cluster_168.txt,0.964426,0.011830,,convex,-2.625280,4.463640,6.962960
cluster_169.txt,0.893563,0.026480,,convex,-2.618250,4.412740,6.996310
cluster_17.txt,0.229204,0.005610,,convex,-3.165440,4.202020,6.962230
cluster_170.txt,4.627099,0.030250,,convex,-2.532390,4.461710,6.979150
cluster_171.txt,0.575245,0.011620,,convex,-2.551970,4.491190,6.960860
cluster_172.txt,1.473151,0.015310,,convex,-2.569670,4.506970,6.965550
cluster_173.txt,0.744551,0.010080,,convex,-2.521830,4.524100,6.962990
cluster_174.txt,1.671434,0.009560,,convex,-2.512750,4.545230,6.964980
cluster_175.txt,0.716760,0.016890,,convex,-2.554070,4.545430,6.976220
cluster_176.txt,27.756548,0.043120,,convex,-2.418710,4.270560,7.018070
cluster_177.txt,0.933519,0.015420,,convex,-2.377930,4.287100,6.990110
cluster_178.txt,2.416408,0.022060,,convex,-2.381630,4.312980,6.988210
cluster_179.txt,2.531648,0.015010,,convex,-2.301920,4.264640,6.973110
cluster_18.txt,5.210718,0.056210,,convex,-3.105920,4.196130,7.009300
cluster_180.txt,1.365259,0.012040,,convex,-2.301310,4.293190,6.971590
cluster_181.txt,5.779345,0.039700,,convex,-2.365620,4.252170,7.015860
cluster_182.txt,0.451671,0.009820,,convex,-2.413600,4.393870,6.969570
cluster_183.txt,2.769175,0.027570,,convex,-2.458420,4.358220,7.003630
cluster_184.txt,2.374052,0.018680,,convex,-2.413850,4.359940,6.986770
cluster_185.txt,1.527038,0.010560,,convex,-2.371840,4.348170,6.971710
cluster_186.txt,1.416698,0.009680,,convex,-2.428730,4.382860,6.978600
cluster_187.txt,0.195655,0.007600,,convex,-2.416240,4.374610,6.975570
cluster_188.txt,0.986404,0.017290,,convex,-2.343260,4.395610,6.975840
cluster_189.txt,3.090848,0.027760,,convex,-2.339910,4.349340,6.992900
cluster_19.txt,2.899321,0.018470,,convex,-3.095540,4.216690,6.968980
cluster_190.txt,0.111247,0.007170,,convex,-2.350060,4.379850,6.967700
cluster_191.txt,0.200445,0.004800,,convex,-2.263090,4.354840,6.961630
cluster_192.txt,0.744746,0.016880,,convex,-2.293420,4.410160,6.969740
cluster_193.txt,0.210402,0.003210,,convex,-2.249440,4.393280,6.958180
cluster_194.txt,0.541040,0.008950,,convex,-2.241130,4.406940,6.954290
cluster_195.txt,1.335433,0.021360,,convex,-2.234670,4.327460,6.985010
cluster_196.txt,1.711352,0.011800,,convex,-2.178720,4.349200,6.968050
cluster_197.txt,3.953484,0.018050,,convex,-2.180340,4.383830,6.969740
cluster_198.txt,0.225999,0.008970,,convex,-2.456190,4.436850,6.959210
cluster_199.txt,0.189720,0.006500,,convex,-2.380770,4.419310,6.955990
cluster_2.txt,1.948205,0.010480,,convex,-3.286790,4.126470,6.963560
cluster_20.txt,0.708302,0.009330,,convex,-3.082850,4.192680,6.958160
cluster_200.txt,4.674357,0.037680,,convex,-2.438810,4.423810,7.001580
cluster_201.txt,3.840000,0.019540,,convex,-2.279530,4.494530,6.963460
cluster_202.txt,0.241939,0.007190,,convex,-2.450240,4.514250,6.957270
cluster_203.txt,10.487613,0.035750,,convex,-2.338120,4.557610,6.977510
cluster_204.txt,5.584478,0.034260,,convex,-2.373950,4.591010,6.993000
cluster_205.txt,0.726667,0.007550,,convex,-2.319490,4.572150,6.953260
cluster_206.txt,0.820711,0.014160,,convex,-2.247660,4.421120,6.954590
cluster_207.txt,0.185324,0.006780,,convex,-2.218820,4.424030,6.952150
cluster_208.txt,0.908741,0.008440,,convex,-2.218680,4.500640,6.950760
cluster_209.txt,4.781311,0.037930,,convex,-2.159420,4.481700,6.982720
cluster_21.txt,1.050885,0.009690,,convex,-3.039580,4.219660,6.960190
cluster_210.txt,0.356130,0.004700,,convex,-2.236520,4.566680,6.948520
cluster_211.txt,0.879841,0.008510,,convex,-2.155780,4.520410,6.947240
cluster_212.txt,0.143036,0.003420,,convex,-2.195370,4.540370,6.944480
cluster_213.txt,0.404836,0.006680,,convex,-3.399820,4.605280,6.963590
cluster_214.txt,0.207223,0.006160,,convex,-3.374250,4.611930,6.962910
cluster_215.txt,0.436361,0.010150,,convex,-3.353790,4.600020,6.966020
cluster_216.txt,3.287747,0.024300,,convex,-3.257420,4.634630,6.990790
cluster_217.txt,2.061474,0.014380,,convex,-3.229540,4.628400,6.978630
